"date","temp","rhum","wdsp","vis","elpower","houtemp","s.rain","s.sun"
2017-12-14,3.17916666666667,87.7916666666667,19.7916666666667,27416.6666666667,452.125,12.0833333333333,0.6,1.6
2017-12-15,4.0375,84.2083333333333,13.75,27291.6666666667,233.083333333333,12.5666666666667,0.1,5.9
2017-12-16,3.02916666666667,91.8333333333333,11.4583333333333,26875,601.125,12.3791666666667,0,2.7
2017-12-17,7.4375,92.9583333333333,11.9166666666667,16250,199.833333333333,12.55,0.8,0.1
2017-12-18,4.98823529411765,88.3529411764706,5.11764705882353,24882.3529411765,355.588235294118,12.5823529411765,0,3.4
2017-12-19,9.82352941176471,92.2941176470588,7.29411764705882,19352.9411764706,694.176470588235,14.4470588235294,0,0
2017-12-20,10.8041666666667,93.875,8.375,16125,363.625,15.3125,0.1,0
2017-12-21,11.1666666666667,90.5,10.7916666666667,19233.3333333333,296.5,15.4875,1.7,0.3
2017-12-22,10.0041666666667,97.375,8.95833333333333,10416.6666666667,293.333333333333,15.9333333333333,0.2,0
2017-12-23,9.46666666666667,94.3333333333333,13.7083333333333,16770.8333333333,308.791666666667,15.5625,0,1.6
2017-12-24,10.7583333333333,85.2916666666667,17.0833333333333,26666.6666666667,666.833333333333,16.0958333333333,0.2,0.1
2017-12-25,5.99166666666667,93.25,12.125,15750,612.625,16.3333333333333,13.4,0
2017-12-26,2.18333333333333,90.2916666666667,12.0416666666667,28000,212.875,14.7041666666667,0,3.7
2017-12-27,0.8625,88.0416666666667,12.5416666666667,36666.6666666667,422.666666666667,13.3,0,5.8
2017-12-28,0.7625,87.8333333333333,9,26666.6666666667,519.75,12.15,0,5.1
2017-12-29,4.7875,81.25,15.375,24583.3333333333,250.125,12.1625,6.7,3.4
2017-12-30,6.6875,85.4583333333333,15.0416666666667,18791.6666666667,331,12.025,13.9,0.4
2017-12-31,6.73333333333333,77.75,19.1666666666667,27708.3333333333,308.791666666667,12.9291666666667,0.2,3.7
2018-01-01,5.04583333333333,82,19,27208.3333333333,498.666666666667,13.1041666666667,0.6,2.7
2018-01-02,7.17083333333333,81.7916666666667,16.5833333333333,21833.3333333333,646.666666666667,13.225,8.4,0.8
2018-01-03,6.51666666666667,80.4166666666667,24.1666666666667,18125,183.583333333333,13.1125,1.3,0.9
2018-01-04,5.4375,86.625,14.8333333333333,23666.6666666667,420.791666666667,12.9625,10.7,1.3
2018-01-05,3.03333333333333,87.0416666666667,6.75,27083.3333333333,474.791666666667,12.9708333333333,0,3.3
2018-01-06,4.15833333333333,78.375,13.875,26458.3333333333,296.291666666667,12.8791666666667,0.1,2.4
2018-01-07,3.10416666666667,74.25,9.875,34166.6666666667,248.458333333333,12.3458333333333,0,3.2
2018-01-08,1.7875,77.25,11,35000,388.125,12.275,0,4.1
2018-01-09,5.52083333333333,93.7083333333333,15.9166666666667,11016.6666666667,536.25,12.7,2.1,0
2018-01-10,4.40833333333333,94.875,6.125,21083.3333333333,298.708333333333,13.3541666666667,0,3.9
2018-01-11,1.62173913043478,98.0869565217391,5.08695652173913,7073.91304347826,210.521739130435,13.2434782608696,0,4.1
2018-01-12,5.97,85.9,15.2,22200,482.5,12.71,0,0
2018-01-13,7.12857142857143,91.6428571428571,16.1428571428571,13214.2857142857,175.571428571429,11.3071428571429,0.2,0
2018-01-14,6.09090909090909,89.1818181818182,10.9090909090909,29727.2727272727,211.272727272727,10.8909090909091,0.6,0.6
2018-01-15,5.98823529411765,84.9411764705882,17.9411764705882,24882.3529411765,304.117647058824,13.3823529411765,0.9,2.3
2018-01-16,2.15,86.8571428571429,19.1428571428571,22714.2857142857,172.785714285714,12.1714285714286,0.9,0.3
2018-01-17,3.26666666666667,88,18.5555555555556,19888.8888888889,505.111111111111,12,3.7,1.8
